image1,image2,label1,label2,se,angular_error,similarity,score_type
George_W_Bush_0115_aug_5.jpg,George_W_Bush_0166_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.05222144,1.5798515,0.63866603,mated_score
George_W_Bush_0029_aug_0.jpg,George_W_Bush_0052_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.004349248,0.36362895,0.7026413,mated_score
George_W_Bush_0029_aug_6.jpg,George_W_Bush_0337_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.012831831,0.6460733,0.7052574,mated_score
George_W_Bush_0148_aug_3.jpg,George_W_Bush_0370_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.004772301,1.8854177,0.6071828,mated_score
Ariel_Sharon_0011_aug_3.jpg,Ariel_Sharon_0044_aug_2.jpg,Ariel_Sharon_,Ariel_Sharon_,0.003361409,0.19628522,0.67136246,mated_score
George_W_Bush_0115_aug_2.jpg,George_W_Bush_0432_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.014210481,0.25036618,0.49324775,mated_score
George_W_Bush_0282_aug_2.jpg,George_W_Bush_0395_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.007285372,0.62904704,0.7800279,mated_score
Donald_Rumsfeld_0053_aug_4.jpg,Donald_Rumsfeld_0065_aug_0.jpg,Donald_Rumsfeld_,Donald_Rumsfeld_,0.000635226,0.73381555,0.6643782,mated_score
George_W_Bush_0282_aug_4.jpg,George_W_Bush_0462_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.005029121,0.01722208,0.7471638,mated_score
George_W_Bush_0185_aug_1.jpg,George_W_Bush_0500_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.014970398,1.0451163,0.54006505,mated_score
George_W_Bush_0240_aug_2.jpg,George_W_Bush_0310_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.000180361,0.007895998,0.5481712,mated_score
George_W_Bush_0411_aug_1.jpg,George_W_Bush_0513_aug_6.jpg,George_W_Bush_,George_W_Bush_,0.01478043,0.67542684,0.75134885,mated_score
Gerhard_Schroeder_0050_aug_6.jpg,Gerhard_Schroeder_0077_aug_0.jpg,Gerhard_Schroeder_,Gerhard_Schroeder_,0.0138221,0.48066488,0.75376177,mated_score
George_W_Bush_0142_aug_1.jpg,George_W_Bush_0414_aug_6.jpg,George_W_Bush_,George_W_Bush_,0.00477961,0.79935586,0.62074935,mated_score
Colin_Powell_0164_aug_6.jpg,Colin_Powell_0232_aug_3.jpg,Colin_Powell_,Colin_Powell_,0.001056004,0.11290841,0.77332973,mated_score
George_W_Bush_0020_aug_4.jpg,George_W_Bush_0169_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.001758096,0.114856474,0.38204306,mated_score
George_W_Bush_0028_aug_5.jpg,George_W_Bush_0103_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.005684363,0.2588723,0.40358293,mated_score
George_W_Bush_0018_aug_0.jpg,George_W_Bush_0115_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.014270764,0.021072993,0.47521242,mated_score
George_W_Bush_0185_aug_3.jpg,George_W_Bush_0525_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.00783401,0.48195627,0.56882095,mated_score
Tony_Blair_0042_aug_4.jpg,Tony_Blair_0130_aug_2.jpg,Tony_Blair_,Tony_Blair_,0.013534184,0.09858022,0.7009021,mated_score
George_W_Bush_0310_aug_1.jpg,George_W_Bush_0395_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.005309405,0.5999144,0.56461275,mated_score
Colin_Powell_0145_aug_3.jpg,Colin_Powell_0233_aug_6.jpg,Colin_Powell_,Colin_Powell_,0.010273576,0.40978256,0.7925658,mated_score
Tony_Blair_0033_aug_0.jpg,Tony_Blair_0092_aug_1.jpg,Tony_Blair_,Tony_Blair_,0.002125537,0.28328156,0.6477206,mated_score
Tony_Blair_0089_aug_3.jpg,Tony_Blair_0119_aug_3.jpg,Tony_Blair_,Tony_Blair_,0.009768763,0.97732043,0.6796297,mated_score
George_W_Bush_0185_aug_1.jpg,George_W_Bush_0211_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.002776168,0.16338634,0.5014751,mated_score
George_W_Bush_0439_aug_6.jpg,George_W_Bush_0525_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.037256874,0.95660734,0.67569244,mated_score
George_W_Bush_0227_aug_3.jpg,George_W_Bush_0513_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.030039417,0.043616567,0.41747028,mated_score
George_W_Bush_0044_aug_0.jpg,George_W_Bush_0390_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.007394753,0.03639616,0.7641806,mated_score
George_W_Bush_0134_aug_4.jpg,George_W_Bush_0196_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.007021878,0.08174243,0.540946,mated_score
Gerhard_Schroeder_0037_aug_4.jpg,Gerhard_Schroeder_0060_aug_2.jpg,Gerhard_Schroeder_,Gerhard_Schroeder_,0.034911573,0.13240424,0.60049224,mated_score
George_W_Bush_0161_aug_3.jpg,George_W_Bush_0390_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.00613641,0.17400813,0.62124467,mated_score
George_W_Bush_0393_aug_3.jpg,George_W_Bush_0482_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.00051848,0.02806329,0.76687115,mated_score
Colin_Powell_0122_aug_4.jpg,Colin_Powell_0168_aug_6.jpg,Colin_Powell_,Colin_Powell_,0.007595723,0.5431701,0.44294497,mated_score
George_W_Bush_0105_aug_5.jpg,George_W_Bush_0390_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.003139811,0.17400813,0.59614265,mated_score
George_W_Bush_0203_aug_2.jpg,George_W_Bush_0375_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.00908039,0.7496721,0.69774884,mated_score
George_W_Bush_0070_aug_4.jpg,George_W_Bush_0411_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.0013849,0.22671574,0.76421005,mated_score
Donald_Rumsfeld_0053_aug_3.jpg,Donald_Rumsfeld_0118_aug_2.jpg,Donald_Rumsfeld_,Donald_Rumsfeld_,0.014551338,0.910112,0.81316805,mated_score
Colin_Powell_0132_aug_5.jpg,Colin_Powell_0214_aug_2.jpg,Colin_Powell_,Colin_Powell_,0.000571886,0.0614769,0.681316,mated_score
George_W_Bush_0134_aug_1.jpg,George_W_Bush_0184_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.013286552,1.1861725,0.73196065,mated_score
Tony_Blair_0042_aug_1.jpg,Tony_Blair_0122_aug_4.jpg,Tony_Blair_,Tony_Blair_,0.010929407,0.4558252,0.706417,mated_score
Colin_Powell_0059_aug_2.jpg,Colin_Powell_0094_aug_3.jpg,Colin_Powell_,Colin_Powell_,0.003718288,0.47781342,0.70949244,mated_score
George_W_Bush_0034_aug_4.jpg,George_W_Bush_0515_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.013314628,2.0310647,0.8109219,mated_score
Colin_Powell_0033_aug_6.jpg,Colin_Powell_0108_aug_5.jpg,Colin_Powell_,Colin_Powell_,0.007290877,0.7936766,0.65936023,mated_score
George_W_Bush_0102_aug_4.jpg,George_W_Bush_0188_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.004202017,0.833609,0.3791522,mated_score
George_W_Bush_0142_aug_0.jpg,George_W_Bush_0479_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.008575002,0.77644646,0.74296445,mated_score
George_W_Bush_0103_aug_6.jpg,George_W_Bush_0515_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.000128708,0.047428094,0.5555257,mated_score
Colin_Powell_0133_aug_0.jpg,Colin_Powell_0236_aug_4.jpg,Colin_Powell_,Colin_Powell_,0.00747113,0.59118,0.6580423,mated_score
George_W_Bush_0489_aug_2.jpg,George_W_Bush_0489_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.006391951,0.16936344,0.9442045,mated_score
George_W_Bush_0227_aug_4.jpg,George_W_Bush_0288_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.003667506,0.084370576,0.4828534,mated_score
Colin_Powell_0033_aug_2.jpg,Colin_Powell_0092_aug_4.jpg,Colin_Powell_,Colin_Powell_,0.007660781,0.46486366,0.8060943,mated_score
Colin_Powell_0005_aug_1.jpg,Colin_Powell_0087_aug_4.jpg,Colin_Powell_,Colin_Powell_,0.00769327,0.77735555,0.74005705,mated_score
George_W_Bush_0267_aug_1.jpg,George_W_Bush_0489_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.001307742,0.14817777,0.61722213,mated_score
George_W_Bush_0211_aug_6.jpg,George_W_Bush_0453_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.000334662,0.09001865,0.64013296,mated_score
Colin_Powell_0037_aug_0.jpg,Colin_Powell_0120_aug_2.jpg,Colin_Powell_,Colin_Powell_,0.009638939,0.32967037,0.8375531,mated_score
George_W_Bush_0018_aug_2.jpg,George_W_Bush_0249_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.000965191,0.058459487,0.69458187,mated_score
Tony_Blair_0033_aug_5.jpg,Tony_Blair_0051_aug_2.jpg,Tony_Blair_,Tony_Blair_,0.003396385,0.63545364,0.537765,mated_score
George_W_Bush_0409_aug_0.jpg,George_W_Bush_0411_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.008914131,0.62522596,0.66908926,mated_score
George_W_Bush_0070_aug_1.jpg,George_W_Bush_0282_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.019256672,0.7073459,0.6225884,mated_score
George_W_Bush_0274_aug_0.jpg,George_W_Bush_0456_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.006422758,0.096087605,0.690781,mated_score
George_W_Bush_0125_aug_6.jpg,George_W_Bush_0373_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.003036725,0.6228759,0.77152276,mated_score
George_W_Bush_0201_aug_6.jpg,George_W_Bush_0291_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.004867516,1.4264282,0.76985615,mated_score
George_W_Bush_0304_aug_2.jpg,George_W_Bush_0410_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.002536682,0.12663992,0.77999693,mated_score
George_W_Bush_0227_aug_4.jpg,George_W_Bush_0287_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.006348523,0.084370576,0.55500734,mated_score
Colin_Powell_0025_aug_0.jpg,Colin_Powell_0102_aug_5.jpg,Colin_Powell_,Colin_Powell_,0.004647542,0.3746404,0.73762614,mated_score
George_W_Bush_0196_aug_1.jpg,George_W_Bush_0473_aug_6.jpg,George_W_Bush_,George_W_Bush_,0.03353886,0.10424635,0.744888,mated_score
George_W_Bush_0099_aug_5.jpg,George_W_Bush_0271_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.003345571,0.22805126,0.65900195,mated_score
George_W_Bush_0120_aug_3.jpg,George_W_Bush_0395_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.000495735,0.1528861,0.71023345,mated_score
Colin_Powell_0031_aug_1.jpg,Colin_Powell_0185_aug_1.jpg,Colin_Powell_,Colin_Powell_,0.000815052,0.16841416,0.739598,mated_score
George_W_Bush_0201_aug_6.jpg,George_W_Bush_0278_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.002009676,0.54997057,0.53533477,mated_score
George_W_Bush_0203_aug_5.jpg,George_W_Bush_0405_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.01368216,2.073628,0.58728874,mated_score
George_W_Bush_0116_aug_0.jpg,George_W_Bush_0201_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.00443505,0.37618282,0.6885407,mated_score
George_W_Bush_0029_aug_4.jpg,George_W_Bush_0103_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.01670381,0.5086585,0.65390074,mated_score
George_W_Bush_0028_aug_2.jpg,George_W_Bush_0288_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.009370843,1.1471978,0.60483694,mated_score
George_W_Bush_0049_aug_6.jpg,George_W_Bush_0290_aug_6.jpg,George_W_Bush_,George_W_Bush_,0.003311229,0.6299955,0.761896,mated_score
George_W_Bush_0163_aug_1.jpg,George_W_Bush_0288_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.009370843,1.1471978,0.6615876,mated_score
George_W_Bush_0363_aug_2.jpg,George_W_Bush_0406_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.005985224,0.5324497,0.7727381,mated_score
Colin_Powell_0098_aug_1.jpg,Colin_Powell_0230_aug_4.jpg,Colin_Powell_,Colin_Powell_,0.009623364,0.55757356,0.78459215,mated_score
George_W_Bush_0057_aug_4.jpg,George_W_Bush_0228_aug_6.jpg,George_W_Bush_,George_W_Bush_,0.004945167,0.24665506,0.634175,mated_score
George_W_Bush_0350_aug_4.jpg,George_W_Bush_0454_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.016294174,0.9845693,0.63306534,mated_score
George_W_Bush_0099_aug_5.jpg,George_W_Bush_0308_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.003293699,0.59901035,0.4985993,mated_score
George_W_Bush_0337_aug_5.jpg,George_W_Bush_0479_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.003360144,0.5089468,0.78906524,mated_score
George_W_Bush_0070_aug_3.jpg,George_W_Bush_0227_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.000245676,0.084370576,0.6137811,mated_score
Colin_Powell_0012_aug_4.jpg,Colin_Powell_0059_aug_5.jpg,Colin_Powell_,Colin_Powell_,0.007037081,0.42623714,0.83071935,mated_score
Tony_Blair_0089_aug_6.jpg,Tony_Blair_0122_aug_4.jpg,Tony_Blair_,Tony_Blair_,0.008155316,0.67095107,0.73633343,mated_score
George_W_Bush_0151_aug_4.jpg,George_W_Bush_0341_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.008128081,0.46076673,0.70319676,mated_score
George_W_Bush_0061_aug_5.jpg,George_W_Bush_0410_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.004914134,0.42878386,0.70343804,mated_score
George_W_Bush_0486_aug_0.jpg,George_W_Bush_0500_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.009186176,0.63191295,0.78167796,mated_score
George_W_Bush_0053_aug_6.jpg,George_W_Bush_0485_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.003048028,0.07050828,0.7335471,mated_score
George_W_Bush_0029_aug_0.jpg,George_W_Bush_0089_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.00600887,1.3207431,0.73342407,mated_score
Colin_Powell_0098_aug_0.jpg,Colin_Powell_0178_aug_3.jpg,Colin_Powell_,Colin_Powell_,0.015361207,0.11507367,0.7436641,mated_score
Colin_Powell_0108_aug_5.jpg,Colin_Powell_0133_aug_0.jpg,Colin_Powell_,Colin_Powell_,0.00747113,0.59118,0.709652,mated_score
Tony_Blair_0051_aug_3.jpg,Tony_Blair_0102_aug_4.jpg,Tony_Blair_,Tony_Blair_,0.010119222,0.035793293,0.56884634,mated_score
George_W_Bush_0184_aug_0.jpg,George_W_Bush_0228_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.004085162,0.7377154,0.69251287,mated_score
Ariel_Sharon_0044_aug_2.jpg,Ariel_Sharon_0064_aug_2.jpg,Ariel_Sharon_,Ariel_Sharon_,0.003635891,0.02924701,0.58635855,mated_score
Colin_Powell_0002_aug_5.jpg,Colin_Powell_0005_aug_5.jpg,Colin_Powell_,Colin_Powell_,0.002118318,0.35039124,0.7605823,mated_score
George_W_Bush_0506_aug_1.jpg,George_W_Bush_0515_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.00816506,0.99383765,0.7006882,mated_score
George_W_Bush_0329_aug_6.jpg,George_W_Bush_0341_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.003666177,0.1924085,0.70663655,mated_score
George_W_Bush_0118_aug_2.jpg,George_W_Bush_0180_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.002029535,0.45383236,0.43857515,mated_score
George_W_Bush_0031_aug_5.jpg,George_W_Bush_0201_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.004082338,0.44848993,0.7145212,mated_score
George_W_Bush_0044_aug_1.jpg,George_W_Bush_0431_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.003679456,0.08105702,0.6748598,mated_score
George_W_Bush_0329_aug_0.jpg,George_W_Bush_0482_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.009806529,0.92108625,0.6674465,mated_score
Tony_Blair_0005_aug_2.jpg,Tony_Blair_0089_aug_5.jpg,Tony_Blair_,Tony_Blair_,0.004238452,0.5675363,0.4982779,mated_score
Colin_Powell_0214_aug_2.jpg,Colin_Powell_0214_aug_6.jpg,Colin_Powell_,Colin_Powell_,0.000344564,0.009056299,0.9720737,mated_score
George_W_Bush_0282_aug_0.jpg,George_W_Bush_0399_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.004371541,0.017287716,0.74667096,mated_score
Colin_Powell_0031_aug_4.jpg,Colin_Powell_0157_aug_6.jpg,Colin_Powell_,Colin_Powell_,0.016519625,0.24428819,0.7301055,mated_score
George_W_Bush_0291_aug_2.jpg,George_W_Bush_0500_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.004867516,1.105367,0.6295929,mated_score
George_W_Bush_0031_aug_3.jpg,George_W_Bush_0379_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.001294773,0.11430542,0.8188245,mated_score
George_W_Bush_0057_aug_2.jpg,George_W_Bush_0116_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.014297839,1.2899758,0.74986863,mated_score
George_W_Bush_0163_aug_4.jpg,George_W_Bush_0228_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.028953992,2.298251,0.6555861,mated_score
Gerhard_Schroeder_0043_aug_3.jpg,Gerhard_Schroeder_0063_aug_5.jpg,Gerhard_Schroeder_,Gerhard_Schroeder_,0.023485614,0.7147401,0.6014631,mated_score
George_W_Bush_0116_aug_6.jpg,George_W_Bush_0454_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.017059114,2.8502738,0.66850823,mated_score
George_W_Bush_0148_aug_5.jpg,George_W_Bush_0260_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.010684593,0.1591539,0.42214638,mated_score
George_W_Bush_0002_aug_1.jpg,George_W_Bush_0119_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.004582769,0.3556926,0.47501174,mated_score
George_W_Bush_0070_aug_2.jpg,George_W_Bush_0515_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.017486544,0.7426616,0.69147015,mated_score
George_W_Bush_0112_aug_5.jpg,George_W_Bush_0158_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.011541904,0.6748094,0.6092014,mated_score
George_W_Bush_0393_aug_3.jpg,George_W_Bush_0507_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.00051848,0.02806329,0.5037166,mated_score
Gerhard_Schroeder_0011_aug_5.jpg,Gerhard_Schroeder_0041_aug_1.jpg,Gerhard_Schroeder_,Gerhard_Schroeder_,0.001481137,0.02291333,0.49623647,mated_score
George_W_Bush_0390_aug_2.jpg,George_W_Bush_0395_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.001402134,0.61917377,0.40329492,mated_score
Tony_Blair_0107_aug_0.jpg,Tony_Blair_0111_aug_2.jpg,Tony_Blair_,Tony_Blair_,0.000137939,0.03704719,0.6181597,mated_score
Tony_Blair_0044_aug_2.jpg,Tony_Blair_0052_aug_2.jpg,Tony_Blair_,Tony_Blair_,0.001767573,0.057365846,0.55717087,mated_score
George_W_Bush_0118_aug_3.jpg,George_W_Bush_0279_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.008717897,0.27772978,0.67966574,mated_score
George_W_Bush_0158_aug_1.jpg,George_W_Bush_0369_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.08397828,1.8944802,0.6173749,mated_score
George_W_Bush_0046_aug_1.jpg,George_W_Bush_0341_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.003666177,0.1924085,0.6977652,mated_score
George_W_Bush_0288_aug_0.jpg,George_W_Bush_0379_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.004028423,0.1677286,0.6164869,mated_score
George_W_Bush_0115_aug_4.jpg,George_W_Bush_0298_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.017811354,1.3862946,0.5888685,mated_score
George_W_Bush_0115_aug_5.jpg,George_W_Bush_0166_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.05222144,0.46815208,0.5732095,mated_score
Colin_Powell_0164_aug_0.jpg,Colin_Powell_0201_aug_5.jpg,Colin_Powell_,Colin_Powell_,0.000829166,0.016619695,0.7287497,mated_score
George_W_Bush_0484_aug_3.jpg,George_W_Bush_0500_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.00036118,0.05656708,0.78803635,mated_score
George_W_Bush_0291_aug_2.jpg,George_W_Bush_0304_aug_6.jpg,George_W_Bush_,George_W_Bush_,0.004867516,0.62896997,0.7616191,mated_score
George_W_Bush_0169_aug_0.jpg,George_W_Bush_0406_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.004151021,0.31680062,0.3453055,mated_score
George_W_Bush_0005_aug_2.jpg,George_W_Bush_0165_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.007433856,0.34484243,0.72503114,mated_score
Tony_Blair_0080_aug_2.jpg,Tony_Blair_0122_aug_0.jpg,Tony_Blair_,Tony_Blair_,0.000761624,0.02974019,0.60277236,mated_score
George_W_Bush_0180_aug_3.jpg,George_W_Bush_0279_aug_6.jpg,George_W_Bush_,George_W_Bush_,0.000831132,0.5149597,0.6185589,mated_score
Tony_Blair_0002_aug_4.jpg,Tony_Blair_0135_aug_4.jpg,Tony_Blair_,Tony_Blair_,0.001565334,0.30898905,0.7122004,mated_score
George_W_Bush_0031_aug_5.jpg,George_W_Bush_0375_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.004082338,0.44848993,0.59011513,mated_score
George_W_Bush_0049_aug_6.jpg,George_W_Bush_0507_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.002748583,0.6299955,0.51281345,mated_score
George_W_Bush_0203_aug_2.jpg,George_W_Bush_0260_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.001718005,0.05463541,0.47498652,mated_score
Colin_Powell_0142_aug_1.jpg,Colin_Powell_0190_aug_6.jpg,Colin_Powell_,Colin_Powell_,0.034307756,0.6999061,0.8366442,mated_score
George_W_Bush_0345_aug_2.jpg,George_W_Bush_0405_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.006027668,1.1567875,0.6480293,mated_score
George_W_Bush_0048_aug_5.jpg,George_W_Bush_0156_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.0326972,0.42629695,0.641025,mated_score
Colin_Powell_0047_aug_2.jpg,Colin_Powell_0214_aug_5.jpg,Colin_Powell_,Colin_Powell_,0.002057857,0.12192345,0.784381,mated_score
Tony_Blair_0058_aug_6.jpg,Tony_Blair_0092_aug_3.jpg,Tony_Blair_,Tony_Blair_,0.000698863,0.008104608,0.7875463,mated_score
George_W_Bush_0211_aug_6.jpg,George_W_Bush_0249_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.000334662,0.09001865,0.6287401,mated_score
George_W_Bush_0053_aug_0.jpg,George_W_Bush_0279_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.001219737,0.01898369,0.7423488,mated_score
George_W_Bush_0073_aug_4.jpg,George_W_Bush_0473_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.07277596,1.0533456,0.61508507,mated_score
George_W_Bush_0345_aug_1.jpg,George_W_Bush_0392_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.007092261,0.16737692,0.5776947,mated_score
George_W_Bush_0282_aug_1.jpg,George_W_Bush_0329_aug_0.jpg,George_W_Bush_,George_W_Bush_,0.033336803,1.8497019,0.7528436,mated_score
George_W_Bush_0393_aug_3.jpg,George_W_Bush_0406_aug_6.jpg,George_W_Bush_,George_W_Bush_,0.00051848,0.02806329,0.8103988,mated_score
George_W_Bush_0060_aug_2.jpg,George_W_Bush_0094_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.002153933,0.32424557,0.6569815,mated_score
George_W_Bush_0061_aug_0.jpg,George_W_Bush_0105_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.006652079,1.9750725,0.61402136,mated_score
George_W_Bush_0274_aug_0.jpg,George_W_Bush_0409_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.02192852,0.096087605,0.76515114,mated_score
George_W_Bush_0260_aug_2.jpg,George_W_Bush_0399_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.007573879,0.9207295,0.5810338,mated_score
Hugo_Chavez_0013_aug_0.jpg,Hugo_Chavez_0048_aug_1.jpg,Hugo_Chavez_,Hugo_Chavez_,0.018470744,1.1415855,0.7633046,mated_score
George_W_Bush_0112_aug_2.jpg,George_W_Bush_0370_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.001720822,0.28340095,0.3216277,mated_score
George_W_Bush_0134_aug_1.jpg,George_W_Bush_0279_aug_2.jpg,George_W_Bush_,George_W_Bush_,0.010040756,0.58651316,0.7770364,mated_score
George_W_Bush_0161_aug_3.jpg,George_W_Bush_0452_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.006691663,0.524568,0.68516165,mated_score
George_W_Bush_0103_aug_1.jpg,George_W_Bush_0446_aug_6.jpg,George_W_Bush_,George_W_Bush_,0.037987083,2.3115995,0.45191026,mated_score
George_W_Bush_0439_aug_6.jpg,George_W_Bush_0486_aug_6.jpg,George_W_Bush_,George_W_Bush_,0.06128768,1.5902282,0.73743033,mated_score
George_W_Bush_0142_aug_3.jpg,George_W_Bush_0485_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.005551399,0.627783,0.71708107,mated_score
Tony_Blair_0077_aug_6.jpg,Tony_Blair_0108_aug_6.jpg,Tony_Blair_,Tony_Blair_,0.02058899,0.121313244,0.5582614,mated_score
Donald_Rumsfeld_0019_aug_1.jpg,Donald_Rumsfeld_0032_aug_2.jpg,Donald_Rumsfeld_,Donald_Rumsfeld_,0.001537899,0.59417444,0.6071037,mated_score
Donald_Rumsfeld_0038_aug_5.jpg,Donald_Rumsfeld_0078_aug_6.jpg,Donald_Rumsfeld_,Donald_Rumsfeld_,0.00410266,0.12550887,0.5333588,mated_score
George_W_Bush_0028_aug_6.jpg,George_W_Bush_0365_aug_3.jpg,George_W_Bush_,George_W_Bush_,0.02507142,0.27767846,0.6792201,mated_score
Colin_Powell_0047_aug_4.jpg,Colin_Powell_0222_aug_2.jpg,Colin_Powell_,Colin_Powell_,0.004387826,0.17053065,0.7266103,mated_score
George_W_Bush_0028_aug_5.jpg,George_W_Bush_0211_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.001764494,0.17349339,0.45995617,mated_score
George_W_Bush_0319_aug_6.jpg,George_W_Bush_0350_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.009750189,0.8816966,0.6180526,mated_score
George_W_Bush_0169_aug_1.jpg,George_W_Bush_0415_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.002515876,0.045232512,0.33543092,mated_score
George_W_Bush_0290_aug_2.jpg,George_W_Bush_0409_aug_4.jpg,George_W_Bush_,George_W_Bush_,0.073486626,1.4957795,0.6717748,mated_score
George_W_Bush_0048_aug_3.jpg,George_W_Bush_0350_aug_5.jpg,George_W_Bush_,George_W_Bush_,0.009750189,0.8816966,0.59138113,mated_score
George_W_Bush_0166_aug_1.jpg,George_W_Bush_0234_aug_1.jpg,George_W_Bush_,George_W_Bush_,0.14292212,2.5959184,0.6322278,mated_score
